*****************************************************,,,,,,,,,,,
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag,,,,,,,,,,,
V:265214,E:345203,lbs:20,,,,,,,,,
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_1Eviews_q14.qry,,,,,,,,,,,
Algorithm:DagEval_ansgr,,,,,,,,,,,
Average,running,time:,,,,,,,,,
Algo,id,status,preFiltTime,SGbuildTime,MIjoinTime,totTime,#DGNodes,#NodesSG,numSoln,sizeOfSG,#edgesSG
View_ans_rmvEmp,0,exceedLimit,0,0.34,0,14,79548,8459,100000000,2351401,2342942
View_ans,0,exceedLimit,0,0.34,0,14.19,79548,9080,100000000,2617710,2608630
View_sim_rmvEmp,0,exceedLimit,0,0.31,0,14.66,79548,8459,100000000,2351401,2342942
View_sim,0,exceedLimit,0,0.33,0,14.65,79548,9080,100000000,2617710,2608630
FLTSIM,0,exceedLimit,0.15,6.07,0,139.3,79548,24829,100000000,5553302,5528473
SIM,0,exceedLimit,0.2,6.89,0,137.85,79548,24829,100000000,5553302,5528473
FLT,0,exceedLimit,56.68,0.79,0,71.28,79548,8453,100000000,2593554,2585101
